road,id,model_type,name,lat,lon,length,chainage,condition
N207,202594,link,link 1301,24.296213054545447,91.51195075454545,471.0,0.2355,
N207,202595,bridge,bridge 1287,24.2975653090909,91.5136515090909,22.29,0.471,C
N207,202596,link,link 1302,24.2967084212121,91.51875135454546,1052.0,0.997,
N207,202597,bridge,bridge 1288,24.2958515333333,91.5238512,19.45,1.523,C
N207,202598,link,link 1303,24.29476700457255,91.53040482821945,1360.0,2.203,
N207,202599,bridge,bridge 1289,24.2936824758118,91.5369584564389,30.505000000000003,2.883,C
N207,202600,link,link 1304,24.293575782905897,91.53748599321945,114.0,2.94,
N207,202601,bridge,bridge 1290,24.29346909,91.53801353,2.5,2.997,C
N207,202602,link,link 1305,24.293221862902648,91.54217692421204,861.0,3.4275,
N207,202603,bridge,bridge 1291,24.2929746358053,91.5463403184241,38.325,3.858,B
N207,202604,link,link 1306,24.374900610030274,91.58187858748835,1055.0,4.3855,
N207,202605,bridge,bridge 1292,24.45682658425525,91.61741685655261,4.5,4.913,A
N207,202606,link,link 1307,24.374214358627576,91.59604489527631,2075.0,5.9505,
N207,202607,bridge,bridge 1293,24.2916021329999,91.574672934,6.0,6.988,A
N207,202608,link,link 1308,24.293261019725747,91.5798026815161,1177.0,7.576499999999999,
N207,202609,bridge,bridge 1294,24.2949199064516,91.5849324290322,18.7,8.165,C
N207,202610,link,link 1309,24.2947949064516,91.58630742903219,341.0,8.3355,
N207,202611,bridge,bridge 1295,24.2946699064516,91.5876824290322,3.0,8.506,A
N207,202612,link,link 1310,24.29654392684025,91.61114163861245,5616.0,11.314,
N207,202613,bridge,bridge 1296,24.2984179472289,91.6346008481927,2.5,14.122,A
N207,202614,link,link 1311,24.30052385956035,91.65217710896121,3586.0,15.915,
N207,202615,bridge,bridge 1297,24.3026297718918,91.6697533697297,13.5,17.708,A
N207,202616,link,link 1312,24.3031009640088,91.67211217592445,497.0,17.9565,
N207,202617,bridge,bridge 1298,24.3035721561258,91.6744709821192,27.6,18.205,B
N207,202618,link,link 1313,24.30417960722955,91.67739718897624,610.0,18.509999999999998,
N207,202619,bridge,bridge 1299,24.3047870583333,91.6803233958333,1.5,18.815,A
N207,202620,link,link 1314,24.304893529166648,91.68100557509055,146.0,18.887999999999998,
N207,202621,bridge,bridge 1300,24.305,91.6816877543478,45.65,18.961,A
N207,202622,link,link 1315,24.30391231199375,91.68631623823305,965.0,19.4435,
N207,202623,bridge,bridge 1301,24.3028246239875,91.6909447221183,23.2,19.926,B
N207,202624,link,link 1316,24.302475693351,91.69249101207315,323.0,20.0875,
N207,202625,bridge,bridge 1302,24.3021267627145,91.694037302028,18.0,20.249,A
N207,202626,link,link 1317,24.3024081059841,91.7063901913125,2545.0,21.5215,
N207,202627,bridge,bridge 1303,24.3026894492537,91.718743080597,12.675,22.794,A
N207,202628,link,link 1318,24.305581527065847,91.72278381956676,1041.0,23.314500000000002,
N207,202629,bridge,bridge 1304,24.308473604878,91.7268245585365,16.9,23.835,A
N207,202630,link,link 1319,24.311650495396698,91.7303430482823,1143.0,24.4065,
N207,202631,bridge,bridge 1305,24.3148273859154,91.7338615380281,3.0,24.978,A
N207,202632,link,link 1320,24.3159801714387,91.73434444622919,277.0,25.116500000000002,
N207,202633,bridge,bridge 1306,24.317132956962,91.7348273544303,9.2,25.255,B
N207,202634,link,link 1321,24.31813021609565,91.7351102707931,230.0,25.369999999999997,
N207,202635,bridge,bridge 1307,24.3191274752293,91.7353931871559,4.5,25.485,B
N207,202636,link,link 1322,24.32006441780945,91.73564549292855,219.0,25.5945,
N207,202637,bridge,bridge 1308,24.3210013603896,91.7358977987012,6.0,25.704,B
N207,202638,link,link 1323,24.3223669819309,91.73624067799639,296.0,25.852,
N207,202639,bridge,bridge 1309,24.3237326034722,91.7365835572916,19.0,26.0,A
N207,202640,link,link 1324,24.326250818118353,91.73716979434545,577.0,26.2885,
N207,202641,bridge,bridge 1310,24.3287690327645,91.7377560313993,9.0,26.577,B
N207,202642,link,link 1325,24.33017692877415,91.7381404737688,326.0,26.740000000000002,
N207,202643,bridge,bridge 1311,24.3315848247838,91.7385249161383,6.0,26.903,B
N207,202644,link,link 1326,24.33508190277265,91.73973983552405,832.0,27.319,
N207,202645,bridge,bridge 1312,24.3385789807615,91.7409547549098,14.05,27.735,A
N207,202646,link,link 1327,24.340129775608,91.74173414450036,380.0,27.924999999999997,
N207,202647,bridge,bridge 1313,24.3416805704545,91.7425135340909,4.0,28.115,A
N207,202648,link,link 1328,24.34324515181015,91.74348218865345,397.0,28.313499999999998,
N207,202649,bridge,bridge 1314,24.3448097331658,91.744450843216,4.5,28.512,A
N207,202650,link,link 1329,24.3478812657108,91.7456849445731,718.0,28.871000000000002,
N207,202651,bridge,bridge 1315,24.3509527982558,91.7469190459302,1.5,29.23,A
N207,202652,link,link 1330,24.35166664999995,91.74715244999996,170.0,29.314999999999998,
N207,202653,bridge,bridge 1316,24.3523805017441,91.7473858540697,4.5,29.4,A
N207,202654,link,link 1331,24.35450454064475,91.7479012122621,513.0,29.6565,
N207,202655,bridge,bridge 1317,24.3566285795454,91.7484165704545,6.0,29.913,C
N207,202656,link,link 1332,24.35664365860385,91.74883473262985,367.0,30.0965,
N207,202657,bridge,bridge 1318,24.3566587376623,91.7492528948052,12.4,30.28,A
N207,202658,link,link 1333,24.360582603652553,91.74944347686684,530.0,30.545,
N207,202659,bridge,bridge 1319,24.3645064696428,91.7496340589285,11.8,30.81,C
N207,202660,link,link 1334,24.371709623056653,91.75011932358186,1580.0,31.6,
N207,202661,bridge,bridge 1320,24.3789127764705,91.7506045882352,12.7,32.39,D
N207,202662,link,link 1335,24.380040745927552,91.75083809027146,260.0,32.519999999999996,
N207,202663,bridge,bridge 1321,24.3811687153846,91.7510715923077,3.2,32.65,B
N207,202664,link,link 1336,24.382155666413198,91.7513582599135,237.0,32.7685,
N207,202665,bridge,bridge 1322,24.3831426174418,91.7516449275193,6.0,32.887,A
N207,202666,link,link 1337,24.38466058982555,91.75222411172476,371.0,33.072500000000005,
N207,202667,bridge,bridge 1323,24.3861785622093,91.7528032959302,4.5,33.258,A
N207,202668,link,link 1338,24.38940590491415,91.75347516661586,737.0,33.6265,
N207,202669,bridge,bridge 1324,24.392633247619,91.7541470373015,6.0,33.995,A
N207,202670,link,link 1339,24.3997956852268,91.7544358955536,1592.0,34.791,
N207,202671,bridge,bridge 1325,24.4069581228346,91.7547247538057,9.4,35.587,B
N207,202672,link,link 1340,24.4094211299887,91.7551119869028,551.0,35.8625,
N207,202673,bridge,bridge 1326,24.4118841371428,91.7554992199999,18.7,36.138,C
N207,202674,link,link 1341,24.417619167072225,91.75696190392972,1096.0,36.686,
N207,202675,bridge,bridge 1327,24.42335419700165,91.75842458785955,7.1,37.234,C
N207,202676,link,link 1342,24.427893463407624,91.75920658360369,1250.0,37.859,
N207,202677,bridge,bridge 1328,24.4324327298136,91.7599885793478,6.0,38.484,B
N207,202678,link,link 1343,24.4334454533068,91.7603017464739,238.0,38.603,
N207,202679,bridge,bridge 1329,24.4344581768,91.7606149136,12.2,38.722,B
N207,202680,link,link 1344,24.437100780688922,91.7610651091678,344.0,38.894000000000005,
N207,202681,bridge,bridge 1330,24.43974338457785,91.76151530473561,4.5,39.066,A
N207,202682,link,link 1345,24.443413499322524,91.76153585557881,1094.0,39.613,
N207,202683,bridge,bridge 1331,24.4470836140672,91.761556406422,1.5,40.16,A
N207,202684,link,link 1346,24.4482023024881,91.76166140472614,256.0,40.288,
N207,202685,bridge,bridge 1332,24.449320990909,91.7617664030303,4.35,40.416,D
N207,202686,link,link 1347,24.45174572159085,91.76206826628786,544.0,40.688,
N207,202687,bridge,bridge 1333,24.4541704522727,91.7623701295454,3.0,40.96,A
N207,202688,link,link 1348,24.45648524719895,91.76274676780875,523.0,41.2215,
N207,202689,bridge,bridge 1334,24.4588000421252,91.7631234060721,3.0,41.483,A
N207,202690,link,link 1349,24.4630944873441,91.76415231679655,1102.0,42.034,
N207,202691,bridge,bridge 1335,24.467388932563,91.765181227521,6.0,42.585,C
N207,202692,link,link 1350,24.4699455509306,91.7653267137605,451.0,42.810500000000005,
N207,202693,bridge,bridge 1336,24.4725021692982,91.7654722,18.45,43.036,C
N207,202694,link,link 1351,24.49500193394345,91.74724017600806,8214.0,47.143,
N207,202695,bridge,bridge 1337,24.5175016985887,91.7290081520161,4.55,51.25,A
N207,202696,link,link 1352,24.51916725330325,91.72979283079646,434.0,51.467,
N207,202697,bridge,bridge 1338,24.5208328080178,91.7305775095768,9.2,51.684,A
N207,202698,link,link 1353,24.522123816764,91.73093382774755,310.0,51.839,
N207,202699,bridge,bridge 1339,24.5234148255102,91.7312901459183,12.1,51.994,A
N207,202700,link,link 1354,24.528223712249,91.73256197660285,1172.0,52.58,
N207,202701,bridge,bridge 1340,24.5330325989878,91.7338338072874,1.5,53.166,A
N207,202702,link,link 1355,24.5460511533946,91.72944797953019,3134.0,54.733,
N207,202703,bridge,bridge 1341,24.5590697078014,91.725062151773,20.200000000000003,56.3,A
N207,202704,link,link 1356,24.56132173844615,91.72382620225011,545.0,56.5725,
N207,202705,bridge,bridge 1342,24.5635737690909,91.7225902527272,14.0,56.845,A
N207,202706,link,link 1357,24.57056922422155,91.71513271097895,3190.0,58.44,
N207,202707,bridge,bridge 1343,24.5775646793522,91.7076751692307,4.5,60.035,A
N207,202708,link,link 1358,24.57720670910735,91.70192271447314,1210.0,60.64,
N207,202709,bridge,bridge 1344,24.5768487388625,91.6961702597156,61.6,61.245,C
N207,202710,link,link 1359,24.57679453270135,91.6958791581753,61.0,61.275499999999994,
N207,202711,bridge,bridge 1345,24.5767403265402,91.695588056635,7.2,61.306,A
N207,202712,link,link 1360,24.57644889949455,91.6937967043379,392.0,61.501999999999995,
N207,202713,bridge,bridge 1346,24.5761574724489,91.6920053520408,3.5,61.698,A
N207,202714,link,link 1361,24.57859181958145,91.6897350973575,887.0,62.1415,
N207,202715,bridge,bridge 1347,24.581026166714,91.6874648426742,12.85,62.585,A
N207,202716,link,link 1362,24.58527907831495,91.68568890761159,1095.0,63.1325,
N207,202717,bridge,bridge 1348,24.5895319899159,91.683912972549,101.6,63.68,B
N207,202718,link,link 1363,24.59204478651875,91.68263415614746,669.0,64.0145,
N207,202719,bridge,bridge 1349,24.5945575831216,91.6813553397459,18.4,64.349,B
N207,202720,link,link 1364,24.6008563089253,91.6804725347744,1411.0,65.0545,
N207,202721,bridge,bridge 1350,24.607155034729,91.6795897298029,3.0,65.76,A
N207,202722,link,link 1365,24.616743867364498,91.67855841490146,2225.0,66.8725,
N207,202723,sourcesink,sourcesink,24.6263327,91.6775271,0.0,67.985,
N208,202724,sourcesink,sourcesink,24.4713604,91.7655556,0.0,0.0,
N208,202725,link,link 1367,24.47277779,91.7679025875,650.0,0.325,
N208,202726,bridge,bridge 1351,24.47419518,91.770249575,6.0,0.65,A
N208,202727,link,link 1368,24.474755594199998,91.77117753774999,257.0,0.7785,
N208,202728,bridge,bridge 1352,24.4753160084,91.7721055005,1.5,0.907,A
N208,202729,link,link 1369,24.475477377642598,91.77394527303684,396.0,1.105,
N208,202730,bridge,bridge 1353,24.4756387468852,91.7757850455737,26.25,1.303,B
N208,202731,link,link 1370,24.4797550206921,91.7763861587397,1042.0,1.824,
N208,202732,bridge,bridge 1354,24.483871294499,91.7769872719057,18.0,2.345,A
N208,202733,link,link 1371,24.48868610305595,91.7756142898238,1133.0,2.9115,
N208,202734,bridge,bridge 1355,24.4935009116129,91.7742413077419,135.2,3.478,B
N208,202735,link,link 1372,24.49571718892225,91.77391221985789,532.0,3.7439999999999998,
N208,202736,bridge,bridge 1356,24.4979334662316,91.7735831319739,1.0,4.01,A
N208,202737,link,link 1373,24.499196450652498,91.77594300203916,563.0,4.2915,
N208,202738,bridge,bridge 1357,24.5004594350734,91.7783028721044,8.5,4.573,A
N208,202739,link,link 1374,24.5015882389466,91.78196790354565,777.0,4.9615,
N208,202740,bridge,bridge 1358,24.5027170428198,91.7856329349869,9.5,5.35,A
N208,202741,link,link 1375,24.503133418132897,91.787880112208,470.0,5.585,
N208,202742,bridge,bridge 1359,24.503549793446,91.7901272894291,2.5,5.82,A
N208,202743,link,link 1376,24.50338900704905,91.7933395729754,660.0,6.15,
N208,202744,bridge,bridge 1360,24.5032282206521,91.7965518565217,18.0,6.48,A
N208,202745,link,link 1377,24.5030027747328,91.79867564775236,425.0,6.692500000000001,
N208,202746,bridge,bridge 1361,24.5027773288135,91.800799438983,14.0,6.905,A
N208,202747,link,link 1378,24.50179978726385,91.80857879092005,1640.0,7.725,
N208,202748,bridge,bridge 1362,24.5008222457142,91.8163581428571,12.5,8.545,A
N208,202749,link,link 1379,24.502230901946298,91.8202069701274,847.0,8.968499999999999,
N208,202750,bridge,bridge 1363,24.5036395581784,91.8240557973977,39.5,9.392,C
N208,202751,link,link 1380,24.5045121245437,91.8262569396079,491.0,9.6375,
N208,202752,bridge,bridge 1364,24.505384690909,91.8284580818181,9.3,9.883,A
N208,202753,link,link 1381,24.50593313350755,91.8300461997586,342.0,10.053999999999998,
N208,202754,bridge,bridge 1365,24.5064815761061,91.8316343176991,2.1,10.225,A
N208,202755,link,link 1382,24.5094505814284,91.83654832761925,1197.0,10.8235,
N208,202756,bridge,bridge 1366,24.5124195867507,91.8414623375394,3.0,11.422,A
N208,202757,link,link 1383,24.51283626911495,91.84214298030815,170.0,11.507000000000001,
N208,202758,bridge,bridge 1367,24.5132529514792,91.8428236230769,1.6,11.592,A
N208,202759,link,link 1384,24.5150321004024,91.84798076877333,508.0,11.846,
N208,202760,bridge,bridge 1368,24.5168112493256,91.85313791446976,7.7,12.1,A
N208,202761,link,link 1385,24.5202067442515,91.85846757411798,2101.0,13.150500000000001,
N208,202762,bridge,bridge 1369,24.5236022391774,91.8637972337662,6.0,14.201,B
N208,202763,link,link 1386,24.524906981047,91.8645583470914,333.0,14.3675,
N208,202764,bridge,bridge 1370,24.5262117229166,91.8653194604166,13.4,14.534,A
N208,202765,link,link 1387,24.529899580617148,91.8672018505354,911.0,14.9895,
N208,202766,bridge,bridge 1371,24.5335874383177,91.8690842406542,8.25,15.445,A
N208,202767,link,link 1388,24.53430937613555,91.86925914474571,168.0,15.529,
N208,202768,bridge,bridge 1372,24.5350313139534,91.8694340488372,12.45,15.613,B
N208,202769,link,link 1389,24.538012332367302,91.87175959434046,843.0,16.0345,
N208,202770,bridge,bridge 1373,24.5409933507812,91.8740851398437,9.25,16.456,A
N208,202771,link,link 1390,24.54237844034155,91.8753161846277,404.0,16.658,
N208,202772,bridge,bridge 1374,24.5437635299019,91.8765472294117,11.2,16.86,A
N208,202773,link,link 1391,24.5503394299944,91.8792966074015,1586.0,17.653,
N208,202774,bridge,bridge 1375,24.5569153300869,91.8820459853913,22.0,18.446,C
N208,202775,link,link 1392,24.5620669992807,91.8837912354075,1203.0,19.0475,
N208,202776,bridge,bridge 1376,24.5672186684745,91.8855364854237,38.8,19.649,A
N208,202777,link,link 1393,24.56918199578455,91.8867134197326,511.0,19.9045,
N208,202778,bridge,bridge 1377,24.5711453230946,91.8878903540415,4.5,20.16,A
N208,202779,link,link 1394,24.571681689672303,91.88820629264575,131.0,20.2255,
N208,202780,bridge,bridge 1378,24.57221805625,91.88852223125,14.0,20.291,B
N208,202781,link,link 1395,24.574494189936,91.8894211809793,499.0,20.5405,
N208,202782,bridge,bridge 1379,24.576770323622,91.8903201307086,3.0,20.79,A
N208,202783,link,link 1396,24.583796600366924,91.89334768346015,1321.0,21.450499999999998,
N208,202784,bridge,bridge 1380,24.59082287711185,91.8963752362117,3.1,22.111,B
N208,202785,link,link 1397,24.593248170292426,91.89746514684835,1016.0,22.619,
N208,202786,bridge,bridge 1381,24.595673463473,91.898555057485,9.5,23.127,A
N208,202787,link,link 1398,24.652088208254774,91.90767012423619,519.0,23.386499999999998,
N208,202788,bridge,bridge 1382,24.70850295303655,91.91678519098738,37.05625,23.646,D
N208,202789,link,link 1399,24.6567685388832,91.90947463507287,414.0,23.853,
N208,202790,bridge,bridge 1383,24.60503412472985,91.90216407915835,3.75,24.06,B
N208,202791,link,link 1400,24.607646407829776,91.90327375443178,830.0,24.475,
N208,202792,bridge,bridge 1384,24.6102586909297,91.9043834297052,40.974999999999994,24.89,D
N208,202793,link,link 1401,24.611090095464803,91.9047044170265,202.0,24.991,
N208,202794,bridge,bridge 1385,24.6119214999999,91.9050254043478,3.0,25.092,B
N208,202795,link,link 1402,24.61305798076915,91.9055062829431,283.0,25.2335,
N208,202796,bridge,bridge 1386,24.6141944615384,91.9059871615384,3.0,25.375,A
N208,202797,link,link 1403,24.6179610972824,91.9067657967646,860.0,25.805,
N208,202798,bridge,bridge 1387,24.6217277330264,91.9075444319908,3.0,26.235,B
N208,202799,link,link 1404,24.6224163682393,91.90765096104715,155.0,26.3125,
N208,202800,bridge,bridge 1388,24.6231050034522,91.9077574901035,30.450000000000003,26.39,B
N208,202801,link,link 1405,24.626221807720796,91.90856335121114,387.0,26.5835,
N208,202802,bridge,bridge 1389,24.629338611989397,91.9093692123188,3.0,26.777,B
N208,202803,link,link 1406,24.6306756338781,91.9099154575833,487.0,27.0205,
N208,202804,bridge,bridge 1390,24.6320126557668,91.9104617028478,4.55,27.264,A
N208,202805,link,link 1407,24.633526841790648,91.91194213188746,641.0,27.5845,
N208,202806,bridge,bridge 1391,24.6350410278145,91.9134225609271,4.6,27.905,A
N208,202807,link,link 1408,24.63719542018955,91.91447885666543,270.0,28.04,
N208,202808,bridge,bridge 1392,24.6393498125646,91.91553515240373,3.533333333333333,28.175,B
N208,202809,link,link 1409,24.64124629465435,91.91598669093051,692.0,28.521,
N208,202810,bridge,bridge 1393,24.6431427767441,91.9164382294573,28.55,28.867,A
N208,202811,link,link 1410,24.64500966238775,91.91693607220896,434.0,29.084,
N208,202812,bridge,bridge 1394,24.6468765480314,91.9174339149606,4.6,29.301,A
N208,202813,link,link 1411,24.64858992301965,91.91885163556795,503.0,29.5525,
N208,202814,bridge,bridge 1395,24.6503032980079,91.9202693561753,3.0,29.804,A
N208,202815,link,link 1412,24.652606773023265,91.92213035373314,391.0,29.999499999999998,
N208,202816,bridge,bridge 1396,24.654910248038632,91.92399135129097,4.0,30.195,A
N208,202817,link,link 1413,24.655302839273517,91.92416057861158,385.0,30.3875,
N208,202818,bridge,bridge 1397,24.6556954305084,91.9243298059322,3.0,30.58,A
N208,202819,link,link 1414,24.65887630512955,91.9250202367667,775.0,30.9675,
N208,202820,bridge,bridge 1398,24.6620571797507,91.9257106676012,6.0,31.355,A
N208,202821,link,link 1415,24.6632046400311,91.92574375404979,255.0,31.4825,
N208,202822,bridge,bridge 1399,24.6643521003115,91.9257768404984,3.0,31.61,A
N208,202823,link,link 1416,24.6652393620031,91.9260568590042,194.0,31.707,
N208,202824,bridge,bridge 1400,24.6661266236947,91.92633687751,24.9,31.804,A
N208,202825,link,link 1417,24.6670004228818,91.92683457978944,242.0,31.924999999999997,
N208,202826,bridge,bridge 1401,24.6678742220689,91.9273322820689,3.0,32.046,A
N208,202827,link,link 1418,24.6694710378111,91.9280212228872,389.0,32.2405,
N208,202828,bridge,bridge 1402,24.6710678535533,91.9287101637055,3.0,32.435,A
